GVKEY,permno,fyear,EXECID,grantdate,X,M,T,r,sigma,d,security,ret,retlag,val_lag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo,time
62732,83422,2007,23501,2007-03-31 00:00:00,,,10,0.04018179,0.445628676,0.0,0,0.225348666,0.9882854,5.677438499316599,8.158246322036842,3.6297005328936147,1.8513800389175175,0.777122509,2.019908993,6.032061716,0.0,0.135187282,15
2220,61516,2007,17433,2007-08-31 00:00:00,,,10,0.04018179,0.24044853100000002,0.0,1,0.094806713,0.271633161,7.883984570374034,10.382296178153195,6.019219990780327,4.432056752996615,0.594585147,1.8567845490000001,7.37598734,0.144637178,0.082875713,15
3007,23297,2007,4205,2007-08-31 00:00:00,,,10,0.049742092,0.304333764,0.002751033,1,-0.010819518,0.184580895,6.846106716767613,9.794499077674573,5.7324941282009565,5.02907412125141,0.737276103,1.880677151,7.706513494,0.12031067,0.249703635,15
1968,53110,2007,36440,2007-05-31 00:00:00,,,10,0.04018179,0.392099046,0.01466855,0,-0.114384002,0.40823297799999997,5.339008152460819,9.043878966771116,4.506319944984608,1.7494060613733111,0.8496762459999999,3.2976030080000003,4.944374402,0.049964123,0.114830633,15
1380,28484,2007,2132,2007-02-28 00:00:00,,,10,0.04018179,0.300816373,0.010642589,0,0.09411009599999999,0.326946905,8.467540655511167,14.477219668604805,9.89931033007791,6.329711452002076,0.94749021,1.33495993,10.01703943,0.126118237,0.182631441,15
29621,80114,2007,22990,2007-08-31 00:00:00,,,10,0.048790164000000004,0.304333764,0.0,1,-0.379379154,0.39016494399999996,6.2053698123629495,8.28292847834128,3.9916610871285565,3.307717064304559,0.222210716,1.0070647609999999,6.638854397,0.033505897,0.069504104,15
1968,53110,2007,36440,2007-05-31 00:00:00,,,10,0.04018179,0.392099046,0.01466855,1,-0.114384002,0.40823297799999997,4.336108479622662,9.043878966771116,4.506319944984608,1.7494060613733111,0.8496762459999999,3.2976030080000003,4.944374402,0.049964123,0.114830633,15
62732,83422,2007,23501,2007-01-31 00:00:00,,,10,0.04018179,0.445628676,0.0,1,0.070461204,0.752567645,6.10551401566867,8.158246322036842,3.6297005328936147,1.8513800389175175,0.777122509,2.019908993,6.032061716,0.0,0.135187282,15
174077,91463,2007,8788,2007-03-31 00:00:00,,,10,0.03449804,0.304333764,0.0,1,-0.26269577899999996,-0.122210118,,,,,,5.063521099,5.004208017,0.010005355,0.421590784,15
174077,91463,2007,8788,2007-03-31 00:00:00,,,10,0.03449804,0.304333764,0.0,0,-0.26269577899999996,-0.122210118,,,,,,5.063521099,5.004208017,0.010005355,0.421590784,15
29621,80114,2007,22990,2007-08-31 00:00:00,,,10,0.048790164000000004,0.304333764,0.0,0,-0.379379154,0.39016494399999996,6.663709796358442,8.28292847834128,3.9916610871285565,3.307717064304559,0.222210716,1.0070647609999999,6.638854397,0.033505897,0.069504104,15
25870,78015,2007,30793,2007-03-31 00:00:00,,,10,0.04018179,0.171495368,0.0033207790000000003,1,0.0132548,-0.146698796,,,,,,1.30969869,7.0851681410000005,0.129946064,0.117269435,15
7637,69550,2008,24999,2008-07-31 00:00:00,,,10,0.02391182,0.244494483,0.009997903,0,-0.47241237700000005,-0.140401952,7.790560786297552,9.699280679550334,5.656252161541047,5.589704658687546,0.597634965,1.077260892,9.337340885,0.429787906,0.039420367000000005,16
146017,89216,2008,11057,2008-09-30 00:00:00,,,10,0.038162461,0.399855771,0.015144686999999999,0,-0.155318169,0.618076821,7.489836811633223,9.91134565412407,5.672040519028566,4.713577217300926,0.6916441179999999,1.994602259,7.38616597,0.11544992800000001,0.166995588,16
146017,89216,2008,11057,2008-09-30 00:00:00,,,10,0.038162461,0.399855771,0.015144686999999999,1,-0.155318169,0.618076821,7.90202665165361,9.91134565412407,5.672040519028566,4.713577217300926,0.6916441179999999,1.994602259,7.38616597,0.11544992800000001,0.166995588,16
174077,91463,2008,8788,2008-03-31 00:00:00,,,10,0.027809701000000003,0.399855771,0.0,1,-0.379043741,0.012515481,7.111621317711301,10.732292295319237,6.257268277517524,4.267280057152637,0.900256286,3.094134343,5.307425759,0.0,0.23231716,16
6821,56223,2008,14798,2008-02-29 00:00:00,,,10,0.02391182,0.21345667100000001,0.029241383,1,-0.362239738,-0.259994082,7.246743658174307,8.340911121033283,4.177072927670741,4.061046966748839,0.41539333100000003,0.873238188,8.080330291000001,0.259614709,-0.0027936209999999996,16
1968,53110,2008,36440,2008-05-31 00:00:00,,,10,0.02391182,0.421229106,0.011116691000000001,0,0.85528597,-0.114384002,3.9773237360102818,9.124962496169474,4.5924858418553365,1.7758438864266037,0.843304906,4.729949235,5.01927123,0.02350629,0.202858311,16
1968,53110,2008,36440,2008-05-31 00:00:00,,,10,0.02391182,0.421229106,0.011116691000000001,1,0.85528597,-0.114384002,4.37540093034277,9.124962496169474,4.5924858418553365,1.7758438864266037,0.843304906,4.729949235,5.01927123,0.02350629,0.202858311,16
7116,39538,2008,18517,2008-08-31 00:00:00,,,10,0.02391182,0.252745243,0.032686987,0,-0.12993117199999998,0.094428527,7.765993079407675,10.51337277596585,6.536886825779419,6.308317699620076,0.824443556,1.951900288,8.477715085,0.101175519,0.113104342,16
7637,69550,2008,24999,2008-07-31 00:00:00,,,10,0.02391182,0.244494483,0.009997903,1,-0.47241237700000005,-0.140401952,8.617236385724532,9.699280679550334,5.656252161541047,5.589704658687546,0.597634965,1.077260892,9.337340885,0.429787906,0.039420367000000005,16
14960,12062,2008,29709,2008-02-29 00:00:00,,,10,0.02391182,0.163346934,0.0,1,-0.093035109,0.26419784,8.490485555093466,9.655549653644218,5.524563356718062,4.738346349651277,0.348475163,2.5243189409999998,8.382335205,0.151178092,0.177389522,16
1919,27684,2008,4029,2008-08-31 00:00:00,,,10,0.04018179,0.399855771,0.0,1,0.919849487,-0.254939203,6.781848676197014,10.960571161971707,6.657855632382631,4.992095731557844,0.7932490390000001,1.345020229,8.903287763,0.122246379,0.11658217400000001,16
13003,89105,2008,13201,2008-11-30 00:00:00,,,10,0.037392119,0.399855771,0.009908785,1,0.303355066,0.15131706,7.8870864495535,9.170730368427227,4.85341942437054,4.012691676838488,0.073623534,3.589355545,7.666644787,0.051742246,0.195492847,16
13003,89105,2008,13201,2008-11-30 00:00:00,,,10,0.037392119,0.399855771,0.009908785,0,0.303355066,0.15131706,7.409136443920128,9.170730368427227,4.85341942437054,4.012691676838488,0.073623534,3.589355545,7.666644787,0.051742246,0.195492847,16
1919,27684,2008,4029,2008-08-31 00:00:00,,,10,0.04018179,0.399855771,0.0,0,0.919849487,-0.254939203,7.443787724573681,10.960571161971707,6.657855632382631,4.992095731557844,0.7932490390000001,1.345020229,8.903287763,0.122246379,0.11658217400000001,16
7506,54827,2008,15971,2008-08-31 00:00:00,,,10,0.04018179,0.399855771,0.007458599000000001,0,-0.31778074,0.30619859,0.0,9.592007565365776,5.8770031692268825,4.815478320243484,0.5695842,1.904759281,8.106848598,0.020479743999999998,0.15177211,16
7506,54827,2008,15971,2008-08-31 00:00:00,,,10,0.04018179,0.399855771,0.007458599000000001,1,-0.31778074,0.30619859,7.501854387866009,9.592007565365776,5.8770031692268825,4.815478320243484,0.5695842,1.904759281,8.106848598,0.020479743999999998,0.15177211,16
174077,91463,2008,8788,2008-03-31 00:00:00,,,10,0.027809701000000003,0.399855771,0.0,0,-0.379043741,0.012515481,5.665401941785931,10.732292295319237,6.257268277517524,4.267280057152637,0.900256286,3.094134343,5.307425759,0.0,0.23231716,16
13406,11378,2008,24079,2008-03-31 00:00:00,,,10,0.02391182,0.467330931,0.005258557,0,1.315281884,-0.168761458,0.0,8.74334919354081,4.356799283752075,3.0979820309665276,0.8197579229999999,2.340837393,5.855472988,0.09440705099999999,0.091241578,16
7116,39538,2008,18517,2008-08-31 00:00:00,,,10,0.02391182,0.252745243,0.032686987,1,-0.12993117199999998,0.094428527,7.180262127717344,10.51337277596585,6.536886825779419,6.308317699620076,0.824443556,1.951900288,8.477715085,0.101175519,0.113104342,16
14960,12062,2008,29709,2008-02-29 00:00:00,,,10,0.02391182,0.163346934,0.0,0,-0.068135366,0.307114898,7.606014371428259,9.655549653644218,5.524563356718062,4.738346349651277,0.348475163,2.5243189409999998,8.382335205,0.151178092,0.177389522,16
13406,11378,2008,24079,2008-03-31 00:00:00,,,10,0.02391182,0.467330931,0.005258557,1,1.315281884,-0.168761458,4.937958768421179,8.74334919354081,4.356799283752075,3.0979820309665276,0.8197579229999999,2.340837393,5.855472988,0.09440705099999999,0.091241578,16
1598,85257,2008,4252,2008-04-30 00:00:00,,,10,0.02391182,0.179844224,0.005458025,1,0.29282784300000003,0.05175797,7.280885844944666,11.375555669723305,6.957565916577118,3.825050332198607,0.561622672,2.379761125,7.91815547,0.138191427,0.130708216,16
7912,61815,2008,14597,2008-02-29 00:00:00,,,10,0.02391182,0.272180938,0.004920092,0,0.292826937,0.30532644,0.0,11.171866079369787,6.799913603792153,4.635151777482439,0.72929228,1.820537946,9.290250394,0.095145632,0.21052789100000002,16
1410,47730,2008,16088,2008-03-31 00:00:00,,,10,0.037392119,0.399855771,0.021042647999999997,1,-0.232196447,0.289192477,6.1636986671918566,8.828053949097239,4.791807716387436,4.43822388684313,0.58533646,1.5092376459999999,7.022576600000001,0.0,0.053425553,16
9203,84381,2008,17969,2008-12-31 00:00:00,,,10,0.036235493,0.399855771,0.015520131000000001,1,0.080502869,-0.016360351000000002,7.959507409919621,11.184272026148328,6.895053032141174,5.437197699550264,0.795773904,2.901094197,8.422178967999999,0.070299855,0.096887275,16
9203,84381,2008,17969,2008-12-31 00:00:00,,,10,0.036235493,0.399855771,0.015520131000000001,0,0.080502869,-0.016360351000000002,7.614770354236281,11.184272026148328,6.895053032141174,5.437197699550264,0.795773904,2.901094197,8.422178967999999,0.070299855,0.096887275,16
11509,64135,2008,20435,2008-06-30 00:00:00,,,10,0.04018179,0.399855771,0.0,0,0.623616532,-0.008916354,6.696912017974518,11.99488452366323,7.443742365801185,4.495775582662616,0.9542116359999999,2.539423517,6.487227292999999,0.069064921,0.22587386,16
11509,64135,2008,20435,2008-08-31 00:00:00,,,10,0.04018179,0.399855771,0.0,1,0.623616532,-0.008916354,6.528552595152777,11.99488452366323,7.443742365801185,4.495775582662616,0.9542116359999999,2.539423517,6.487227292999999,0.069064921,0.22587386,16
144436,89036,2008,34075,2008-06-30 00:00:00,,,10,0.02391182,0.44900525700000005,0.0,0,0.276687609,0.535333121,6.170802490684717,9.34030694291743,5.017758010551109,2.9239697825306923,0.6871862740000001,2.627418751,5.250024829,0.07391548099999999,0.08809387699999999,16
144436,89036,2008,34075,2008-06-30 00:00:00,,,10,0.02391182,0.44900525700000005,0.0,1,0.276687609,0.535333121,6.201315970604333,9.34030694291743,5.017758010551109,2.9239697825306923,0.6871862740000001,2.627418751,5.250024829,0.07391548099999999,0.08809387699999999,16
9611,51625,2008,25367,2008-02-29 00:00:00,,,10,0.02391182,0.217558764,0.009113587,1,-0.23261644,0.539724992,7.423522916655637,9.77257950621348,5.48644644739799,3.7560676309520167,0.537665147,1.2464186940000002,9.097534878,0.169256762,0.036608877000000005,16
9611,51625,2008,25367,2008-02-29 00:00:00,,,10,0.02391182,0.217558764,0.009113587,0,-0.23261644,0.539724992,7.037361478104097,9.77257950621348,5.48644644739799,3.7560676309520167,0.537665147,1.2464186940000002,9.097534878,0.169256762,0.036608877000000005,16
62732,83422,2008,23501,2008-01-31 00:00:00,,,10,0.02391182,0.322225661,0.0,1,0.036208086,0.070461204,6.160637714140841,8.209293173435599,3.630705701462535,0.0,1.0,1.731587121,6.227474964,0.0,0.116102345,16
62732,83422,2008,23501,2008-03-31 00:00:00,,,10,0.02391182,0.322225661,0.0,0,-0.071246613,0.225348666,6.521582373808152,8.209293173435599,3.630705701462535,0.0,1.0,1.731587121,6.227474964,0.0,0.116102345,16
1380,28484,2008,2132,2008-02-29 00:00:00,,,10,0.02391182,0.349142588,0.0071402869999999995,0,0.533617028,0.11299457800000001,8.416930769477844,15.113899978166993,10.520757528157239,5.72957561250335,0.9686902890000001,1.863408059,10.1709159,0.081737071,0.156534547,16
1380,28484,2008,2132,2008-02-29 00:00:00,,,10,0.02391182,0.349142588,0.0071402869999999995,1,0.6931635509999999,0.09411009599999999,8.685553587836399,15.113899978166993,10.520757528157239,5.72957561250335,0.9686902890000001,1.863408059,10.1709159,0.081737071,0.156534547,16
10499,15579,2008,14274,2008-01-31 00:00:00,,,10,0.02391182,0.265378104,0.005574438,1,-0.048950473,0.016345471,8.160465376937026,11.416481649563806,7.355188257963414,6.874245092816431,0.740321335,3.754262841,9.446834407999999,0.0,0.316295765,16
10499,15579,2008,14274,2008-01-31 00:00:00,,,10,0.02391182,0.265378104,0.005574438,0,-0.048950473,0.016345471,8.354438940114811,11.416481649563806,7.355188257963414,6.874245092816431,0.740321335,3.754262841,9.446834407999999,0.0,0.316295765,16
10867,48725,2008,20835,2008-01-31 00:00:00,,,10,0.02391182,0.21771628399999998,0.01318167,0,0.18475331399999997,0.087836162,8.006726503225165,11.055292991006375,6.883176640923922,5.703491524000831,0.6198611079999999,1.4518573190000001,10.54623578,0.139120068,0.089743941,16
10867,48725,2008,20835,2008-01-31 00:00:00,,,10,0.02391182,0.21771628399999998,0.01318167,1,0.18475331399999997,0.087836162,8.379029791131597,11.055292991006375,6.883176640923922,5.703491524000831,0.6198611079999999,1.4518573190000001,10.54623578,0.139120068,0.089743941,16
12392,10421,2008,8180,2008-02-29 00:00:00,,,10,0.02391182,0.27411103800000003,0.004536668,1,-0.168530362,-0.160871704,6.440460542969859,10.913419236191993,6.505502022452017,4.919328093071155,0.880005954,1.0946878290000002,8.291928642,0.42371551,0.106130134,16
7912,61815,2008,14597,2008-02-29 00:00:00,,,10,0.02391182,0.272180938,0.004920092,1,0.292826937,0.30532644,8.280075695234776,11.171866079369787,6.799913603792153,4.635151777482439,0.72929228,1.820537946,9.290250394,0.095145632,0.21052789100000002,16
12392,10421,2008,8180,2008-02-29 00:00:00,,,10,0.02391182,0.27411103800000003,0.004536668,0,-0.168530362,-0.160871704,0.0,10.913419236191993,6.505502022452017,4.919328093071155,0.880005954,1.0946878290000002,8.291928642,0.42371551,0.106130134,16
9173,67193,2008,27297,2008-03-31 00:00:00,,,10,0.038162461,0.399855771,0.007400898,1,0.690471252,0.646733281,5.432633740431638,8.977304084510198,4.491982098444759,2.1784339603048637,0.619402632,1.631269447,6.70581411,0.07742146400000001,0.093241953,16
12691,10644,2008,18190,2008-02-29 00:00:00,,,10,0.02391182,0.500741404,0.0,0,-0.225969594,0.35618549299999996,4.983606621708336,7.500165143740719,3.1112771508459627,2.35665551100658,0.8392396879999999,0.909299897,5.009441248,0.055422984,0.116490249,16
12691,10644,2008,18190,2008-02-29 00:00:00,,,10,0.02391182,0.500741404,0.0,1,-0.225969594,0.35618549299999996,5.147926328900753,7.500165143740719,3.1112771508459627,2.35665551100658,0.8392396879999999,0.909299897,5.009441248,0.055422984,0.116490249,16
29736,80286,2008,25034,2008-02-29 00:00:00,,,10,0.02391182,0.327648228,0.0,1,-0.297825412,-0.22977966600000002,7.341971406204958,9.814315733289046,5.577248319405309,4.754729431580607,0.783749485,1.7389975340000001,6.9650529610000005,0.031632632,0.153791895,16
29736,80286,2008,25034,2008-02-29 00:00:00,,,10,0.02391182,0.327648228,0.0,0,-0.297825412,-0.22977966600000002,0.0,9.814315733289046,5.577248319405309,4.754729431580607,0.783749485,1.7389975340000001,6.9650529610000005,0.031632632,0.153791895,16
1598,85257,2008,4252,2008-04-30 00:00:00,,,10,0.02391182,0.179844224,0.005458025,0,0.29282784300000003,0.05175797,0.0,11.375555669723305,6.957565916577118,3.825050332198607,0.561622672,2.379761125,7.91815547,0.138191427,0.130708216,16
29621,80114,2008,22990,2008-08-31 00:00:00,,,10,0.039316862,0.399855771,0.0,0,0.35222674,-0.379379154,6.333457232260573,8.561635011607212,4.361730374000792,3.767877343077527,0.20458165899999997,1.259310022,6.709460426000001,0.024824142999999996,0.11517926099999999,16
7923,64311,2008,21199,2008-01-31 00:00:00,,,10,0.02391182,0.272810477,0.014317416000000001,1,0.050124964,-0.051520067999999995,7.781595023580833,9.880675941415255,5.60835209272789,4.66810608298435,0.498836984,1.359730383,10.17141325,0.18287541699999998,0.08963424,16
7923,64311,2008,21199,2008-01-31 00:00:00,,,10,0.02391182,0.272810477,0.014317416000000001,0,0.050124964,-0.051520067999999995,8.913852979562664,9.880675941415255,5.60835209272789,4.66810608298435,0.498836984,1.359730383,10.17141325,0.18287541699999998,0.08963424,16
12635,10696,2008,23954,2008-02-29 00:00:00,,,10,0.02391182,0.184746765,0.0,0,-0.045598393,0.21612379999999998,6.811341290204772,9.75948480441724,5.716385523543623,5.076279405094063,0.459115231,1.565118943,9.37982995,0.291525549,0.10164430199999999,16
12635,10696,2008,23954,2008-02-29 00:00:00,,,10,0.02391182,0.184746765,0.0,1,-0.045598393,0.21612379999999998,7.92411129521003,9.75948480441724,5.716385523543623,5.076279405094063,0.459115231,1.565118943,9.37982995,0.291525549,0.10164430199999999,16
8823,54148,2008,24550,2008-12-31 00:00:00,,,10,0.02391182,0.355382142,0.007741301999999999,1,0.018431986,-0.697000698,7.863433944258257,9.793490066060176,5.555808952236359,5.36772802095155,0.511099626,0.8425174740000001,9.23275752,0.455958091,0.092454022,16
8823,54148,2008,24550,2008-02-29 00:00:00,,,10,0.02391182,0.355382142,0.007741301999999999,0,-0.5615676239999999,-0.268213879,8.14902386805177,9.793490066060176,5.555808952236359,5.36772802095155,0.511099626,0.8425174740000001,9.23275752,0.455958091,0.092454022,16
29968,80303,2008,21310,2008-01-31 00:00:00,,,10,0.02391182,0.634094746,0.0,1,1.181943524,0.7443934790000001,6.9594041806839115,10.507064928392255,5.949709470787686,3.1906897444487896,0.5510762920000001,1.8236748219999999,8.556106165,0.070201962,0.127392345,16
137131,88281,2008,23646,2008-02-29 00:00:00,,,10,0.02391182,0.21292255399999999,0.0,1,0.228107006,-0.097095705,7.292800391541554,10.849386460190216,6.6652605847073545,4.752341332296385,0.7391984509999999,1.934871292,7.939706618,0.093960175,0.111141001,16
137131,88281,2008,23646,2008-02-29 00:00:00,,,10,0.02391182,0.21292255399999999,0.0,0,0.228107006,-0.097095705,8.071054515272062,10.849386460190216,6.6652605847073545,4.752341332296385,0.7391984509999999,1.934871292,7.939706618,0.093960175,0.111141001,16
29968,80303,2008,21310,2008-01-31 00:00:00,,,10,0.02391182,0.634094746,0.0,0,1.181943524,0.7443934790000001,8.173857454773621,10.507064928392255,5.949709470787686,3.1906897444487896,0.5510762920000001,1.8236748219999999,8.556106165,0.070201962,0.127392345,16
1410,47730,2008,16088,2008-03-31 00:00:00,,,10,0.037392119,0.399855771,0.021042647999999997,0,-0.232196447,0.289192477,6.6169563541887495,8.828053949097239,4.791807716387436,4.43822388684313,0.58533646,1.5092376459999999,7.022576600000001,0.0,0.053425553,16
9173,67193,2008,27297,2008-03-31 00:00:00,,,10,0.038162461,0.399855771,0.007400898,0,0.690471252,0.646733281,5.436991761235796,8.977304084510198,4.491982098444759,2.1784339603048637,0.619402632,1.631269447,6.70581411,0.07742146400000001,0.093241953,16
133504,87789,2008,43398,2008-03-31 00:00:00,,,10,0.02391182,0.327717505,0.0,0,0.7371177059999999,-0.276158978,6.459107579836838,9.221770313605848,4.875198240757983,3.6865784453225428,0.8229705490000001,4.814127987,4.824779499,0.00500312,0.125839631,16
6821,56223,2008,14798,2008-02-29 00:00:00,,,10,0.02391182,0.21345667100000001,0.029241383,0,-0.362239738,-0.259994082,6.405185481900769,8.340911121033283,4.177072927670741,4.061046966748839,0.41539333100000003,0.873238188,8.080330291000001,0.259614709,-0.0027936209999999996,16
29621,80114,2008,22990,2008-08-31 00:00:00,,,10,0.039316862,0.399855771,0.0,1,0.35222674,-0.379379154,5.690002771801493,8.561635011607212,4.361730374000792,3.767877343077527,0.20458165899999997,1.259310022,6.709460426000001,0.024824142999999996,0.11517926099999999,16
16650,76148,2008,16872,2008-01-31 00:00:00,,,10,0.02391182,0.460596657,0.0,1,-0.35237646200000006,0.723592461,5.528354303391809,8.829758935912688,4.306710622595207,2.2392673901944242,0.7070688479999999,2.34639762,6.628416967000001,0.01003444,0.070876035,16
16650,76148,2008,16872,2008-01-31 00:00:00,,,10,0.02391182,0.460596657,0.0,0,-0.35237646200000006,0.723592461,6.328772149000163,8.829758935912688,4.306710622595207,2.2392673901944242,0.7070688479999999,2.34639762,6.628416967000001,0.01003444,0.070876035,16
2771,27334,2008,23671,2008-06-30 00:00:00,,,10,0.02391182,0.200010033,0.013986446999999999,0,-0.195497795,0.056519593,8.460834457746854,8.583744397369177,4.368261428311224,4.350301821880492,0.000106655,1.56580577,7.595786395,0.10320272300000001,0.13808693800000002,16
164416,90971,2008,42039,2008-05-31 00:00:00,,,10,0.02391182,0.399855771,0.0,0,0.262423141,-0.554149449,4.4600056759904705,10.441561772265075,5.843341306840664,1.3284533667277734,0.982616295,2.967228491,5.136339467,0.0,-0.115824637,16
5764,32942,2008,16720,2008-12-31 00:00:00,,,10,0.02391182,0.20323485300000002,0.027626125,1,-0.378568939,0.092432905,6.996809706854617,9.879756306322479,5.9375890395705655,5.8086397942321115,0.815333176,2.023121606,7.530694565,0.062627908,0.191378818,16
2448,55597,2008,27653,2008-02-29 00:00:00,,,10,0.02391182,0.534351453,0.0,1,-0.40547377100000004,1.459161456,6.11057749093323,8.536640982432136,4.054413504380426,2.781077849916757,0.6060628579999999,1.734032669,6.31273431,0.037193871,0.10913627199999999,16
2448,55597,2008,27653,2008-02-29 00:00:00,,,10,0.02391182,0.534351453,0.0,0,-0.40547377100000004,1.459161456,0.0,8.536640982432136,4.054413504380426,2.781077849916757,0.6060628579999999,1.734032669,6.31273431,0.037193871,0.10913627199999999,16
24720,77117,2008,25323,2008-05-31 00:00:00,,,10,0.02391182,0.282443843,0.014815168,1,-0.530197267,-0.23270449699999998,6.104033890393148,7.578580708125446,3.2609846154311914,2.8417002575192396,0.603655838,0.895702632,6.183286664,0.241258328,0.10660882699999999,16
24720,77117,2008,25323,2008-05-31 00:00:00,,,10,0.02391182,0.282443843,0.014815168,0,-0.530197267,-0.23270449699999998,6.3431771992169,7.578580708125446,3.2609846154311914,2.8417002575192396,0.603655838,0.895702632,6.183286664,0.241258328,0.10660882699999999,16
5568,23077,2008,3847,2008-08-31 00:00:00,,,10,0.02887896,0.13773679,0.029864961000000002,0,0.087149047,0.027093107999999998,7.230562429296068,11.094991035955237,7.3088229759680665,6.799933663746145,0.76596454,2.207812599,9.265400647,0.22222992,0.11843914300000001,16
5568,23077,2008,3847,2008-08-31 00:00:00,,,10,0.02887896,0.13773679,0.029864961000000002,1,0.087149047,0.027093107999999998,7.814447037365896,11.094991035955237,7.3088229759680665,6.799933663746145,0.76596454,2.207812599,9.265400647,0.22222992,0.11843914300000001,16
25338,77659,2008,13517,2008-05-31 00:00:00,,,10,0.028295868999999998,0.23451188399999998,0.0,0,-0.242218944,0.101161918,0.0,10.521768990368276,6.666469494838612,6.071581318731024,0.74641114,2.24241656,8.254553069,0.0,0.155213139,16
25338,77659,2008,13517,2008-05-31 00:00:00,,,10,0.028295868999999998,0.23451188399999998,0.0,1,-0.242218944,0.101161918,8.08187894278745,10.521768990368276,6.666469494838612,6.071581318731024,0.74641114,2.24241656,8.254553069,0.0,0.155213139,16
133504,87789,2008,43398,2008-03-31 00:00:00,,,10,0.02391182,0.327717505,0.0,1,0.7371177059999999,-0.276158978,5.55333509890354,9.221770313605848,4.875198240757983,3.6865784453225428,0.8229705490000001,4.814127987,4.824779499,0.00500312,0.125839631,16
5439,23819,2008,12690,2008-12-31 00:00:00,,,10,0.02391182,0.320560584,0.008904259,0,-0.529684068,0.168749638,8.219633158825799,10.915887332488905,6.490993018522266,5.414789452173692,0.306087364,3.017114579,9.483111832,0.070300632,0.162068966,16
4060,20626,2008,26094,2008-02-29 00:00:00,,,10,0.02391182,0.191421855,0.035897902999999995,1,-0.17323235399999998,-0.031351252,8.314237773228344,9.701163163754371,5.787885907031356,6.025106136429712,0.35565014799999994,1.3622931319999998,10.79552658,0.14613139,0.09837432300000001,16
5439,23819,2008,12690,2008-12-31 00:00:00,,,10,0.02391182,0.320560584,0.008904259,1,-0.529684068,0.168749638,7.534809686914522,10.915887332488905,6.490993018522266,5.414789452173692,0.306087364,3.017114579,9.483111832,0.070300632,0.162068966,16
27794,78875,2008,18580,2008-09-30 00:00:00,,,10,0.04018179,0.399855771,0.0,0,0.476426058,-0.233849465,0.0,9.400692389799271,5.407880418964862,4.951951778114319,0.87666262,2.050724089,7.018607687,0.0,0.12323039300000001,16
4060,20626,2008,26094,2008-02-29 00:00:00,,,10,0.02391182,0.191421855,0.035897902999999995,0,-0.17323235399999998,-0.031351252,8.562510666106697,9.701163163754371,5.787885907031356,6.025106136429712,0.35565014799999994,1.3622931319999998,10.79552658,0.14613139,0.09837432300000001,16
27794,78875,2008,18580,2008-09-30 00:00:00,,,10,0.04018179,0.399855771,0.0,1,0.476426058,-0.233849465,6.370772187636895,9.400692389799271,5.407880418964862,4.951951778114319,0.87666262,2.050724089,7.018607687,0.0,0.12323039300000001,16
163946,90829,2008,32904,2008-08-31 00:00:00,,,10,0.02391182,0.399855771,0.0017180160000000002,1,1.348753998,2.8241714019999997,7.242506687971272,11.883352687744237,7.391408872139705,3.4888042491176936,0.588576975,3.486124075,7.60762978,0.0006984210000000001,0.534795412,16
163946,90829,2008,32904,2008-08-31 00:00:00,,,10,0.02391182,0.399855771,0.0017180160000000002,0,1.348753998,2.8241714019999997,0.0,11.883352687744237,7.391408872139705,3.4888042491176936,0.588576975,3.486124075,7.60762978,0.0006984210000000001,0.534795412,16
24782,77182,2008,24736,2008-10-31 00:00:00,,,10,0.04018179,0.399855771,0.010144431,1,0.22369138100000002,0.076367479,6.474159679771756,8.087804921122299,3.6451689183348193,2.507882269677481,0.0,1.557983985,7.563280548,0.22602128600000002,0.073644026,16
24782,77182,2008,24736,2008-10-31 00:00:00,,,10,0.04018179,0.399855771,0.010144431,0,0.22369138100000002,0.076367479,7.814404480319398,8.087804921122299,3.6451689183348193,2.507882269677481,0.0,1.557983985,7.563280548,0.22602128600000002,0.073644026,16
4423,52476,2008,29414,2008-02-29 00:00:00,,,10,0.02391182,0.201303812,0.004087176,0,-0.150307365,0.00517054,8.161860203794072,9.64254201350161,5.20859580468654,4.103330713552062,0.35045384799999996,1.94119924,8.167607346,0.202804085,0.251256562,16
4423,52476,2008,29414,2008-02-29 00:00:00,,,10,0.02391182,0.201303812,0.004087176,1,-0.150307365,0.00517054,7.471104987152807,9.64254201350161,5.20859580468654,4.103330713552062,0.35045384799999996,1.94119924,8.167607346,0.202804085,0.251256562,16
110685,86021,2008,19157,2008-08-31 00:00:00,,,10,0.02391182,0.136471612,0.008409607,1,-0.016433095,0.26293609100000004,8.050775939743495,10.232968085130397,6.222693543733992,4.664905012524682,0.526635043,1.4572420719999999,9.574406931,0.216845062,0.09559935900000001,16
110685,86021,2008,19157,2008-08-31 00:00:00,,,10,0.02391182,0.136471612,0.008409607,0,-0.016433095,0.26293609100000004,8.146430913874063,10.232968085130397,6.222693543733992,4.664905012524682,0.526635043,1.4572420719999999,9.574406931,0.216845062,0.09559935900000001,16
2771,27334,2008,23671,2008-06-30 00:00:00,,,10,0.02391182,0.200010033,0.013986446999999999,1,-0.195497795,0.056519593,8.000639278953741,8.583744397369177,4.368261428311224,4.350301821880492,0.000106655,1.56580577,7.595786395,0.10320272300000001,0.13808693800000002,16
